id,root,quality,quality_label,formula,level,category,shape_name,fret_code,frets,string_set,inversion,triad_inversion,priority,max_fret,fret_span_excluding_open,notes_sharp,intervals,related_suspended_ids
B_diminished_triad_position_triad_4-3-2_root_position_1-b3-b5_x-x-9-7-6-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_4-3-2_root_position_1-b3-b5,x-x-9-7-6-x,"[null, null, 9, 7, 6, null]",4-3-2,root_position,root_position,60,9,3,None None B D F None,None None 1 b3 b5 None,{}
B_diminished_triad_position_triad_6-5-4_first_inversion_b3-b5-1_10-8-9-x-x-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_6-5-4_first_inversion_b3-b5-1,10-8-9-x-x-x,"[10, 8, 9, null, null, null]",6-5-4,first_inversion_or_suspended_bass,first_inversion,60,10,2,D F B None None None,b3 b5 1 None None None,{}
B_diminished_triad_position_triad_4-3-2_first_inversion_b3-b5-1_x-x-12-10-12-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_4-3-2_first_inversion_b3-b5-1,x-x-12-10-12-x,"[null, null, 12, 10, 12, null]",4-3-2,first_inversion_or_suspended_bass,first_inversion,60,12,2,None None D F B None,None None b3 b5 1 None,{}
B_diminished_triad_position_triad_3-2-1_second_inversion_b5-1-b3_x-x-x-10-12-10,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_3-2-1_second_inversion_b5-1-b3,x-x-x-10-12-10,"[null, null, null, 10, 12, 10]",3-2-1,second_inversion,second_inversion,60,12,2,None None None F B D,None None None b5 1 b3,{}
B_diminished_triad_position_triad_6-5-4_second_inversion_b5-1-b3_13-14-12-x-x-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_6-5-4_second_inversion_b5-1-b3,13-14-12-x-x-x,"[13, 14, 12, null, null, null]",6-5-4,second_inversion,second_inversion,60,14,2,F B D None None None,b5 1 b3 None None None,{}
B_diminished_triad_position_triad_5-4-3_root_position_1-b3-b5_x-14-12-10-x-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_5-4-3_root_position_1-b3-b5,x-14-12-10-x-x,"[null, 14, 12, 10, null, null]",5-4-3,root_position,root_position,60,14,4,None B D F None None,None 1 b3 b5 None None,{}
B_diminished_triad_position_triad_4-3-2_second_inversion_b5-1-b3_x-x-15-16-15-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_4-3-2_second_inversion_b5-1-b3,x-x-15-16-15-x,"[null, null, 15, 16, 15, null]",4-3-2,second_inversion,second_inversion,60,16,1,None None F B D None,None None b5 1 b3 None,{}
B_diminished_triad_position_triad_3-2-1_root_position_1-b3-b5_x-x-x-16-15-13,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_3-2-1_root_position_1-b3-b5,x-x-x-16-15-13,"[null, null, null, 16, 15, 13]",3-2-1,root_position,root_position,60,16,3,None None None B D F,None None None 1 b3 b5,{}
B_diminished_triad_position_triad_5-4-3_first_inversion_b3-b5-1_x-17-15-16-x-x,B,diminished,dim,1 b3 b5,advanced_reference,triad_position,triad_5-4-3_first_inversion_b3-b5-1,x-17-15-16-x-x,"[null, 17, 15, 16, null, null]",5-4-3,first_inversion_or_suspended_bass,first_inversion,60,17,2,None D F B None None,None b3 b5 1 None None,{}
B_diminished7_movable_diminished_A_root_dim7_diamond_x-14-15-13-15-x,B,diminished7,dim7,1 b3 b5 bb7,intermediate_core,movable_diminished,A_root_dim7_diamond,x-14-15-13-15-x,"[null, 14, 15, 13, 15, null]",,root_position,,45,15,2,None B F G# D None,None 1 b5 6/bb7 b3 None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-bb7-1-b5_x-x-0-1-0-1,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-bb7-1-b5,x-x-0-1-0-1,"[null, null, 0, 1, 0, 1]",4-3-2-1,first_inversion_or_suspended_bass,,80,1,0,None None D G# B F,None None b3 6/bb7 1 b5,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-bb7_1-2-0-1-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-bb7,1-2-0-1-x-x,"[1, 2, 0, 1, null, null]",6-5-4-3,second_inversion,,80,2,1,F B D G# None None,b5 1 b3 6/bb7 None None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b5-bb7-b3_x-2-3-1-3-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b5-bb7-b3,x-2-3-1-3-x,"[null, 2, 3, 1, 3, null]",5-4-3-2,root_position,,80,3,2,None B F G# D None,None 1 b5 6/bb7 b3 None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-bb7_x-x-3-4-3-4,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-bb7,x-x-3-4-3-4,"[null, null, 3, 4, 3, 4]",4-3-2-1,second_inversion,,80,4,1,None None F B D G#,None None b5 1 b3 6/bb7,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_bb7-b3-b5-1_4-5-3-4-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_bb7-b3-b5-1,4-5-3-4-x-x,"[4, 5, 3, 4, null, null]",6-5-4-3,seventh_in_bass,,80,5,2,G# D F B None None,6/bb7 b3 b5 1 None None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b5-bb7-1_x-5-3-1-0-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b5-bb7-1,x-5-3-1-0-x,"[null, 5, 3, 1, 0, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,5,4,None D F G# B None,None b3 b5 6/bb7 1 None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-bb7-1-b5_x-5-6-4-6-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-bb7-1-b5,x-5-6-4-6-x,"[null, 5, 6, 4, 6, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,6,2,None D G# B F None,None b3 6/bb7 1 b5 None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_bb7-b3-b5-1_x-x-6-7-6-7,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_bb7-b3-b5-1,x-x-6-7-6-7,"[null, null, 6, 7, 6, 7]",4-3-2-1,seventh_in_bass,,80,7,1,None None G# D F B,None None 6/bb7 b3 b5 1,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-bb7-b3_7-8-6-7-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-bb7-b3,7-8-6-7-x-x,"[7, 8, 6, 7, null, null]",6-5-4-3,root_position,,80,8,2,B F G# D None None,1 b5 6/bb7 b3 None None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-bb7_x-8-9-7-9-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-bb7,x-8-9-7-9-x,"[null, 8, 9, 7, 9, null]",5-4-3-2,second_inversion,,80,9,2,None F B D G# None,None b5 1 b3 6/bb7 None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-bb7-b3_x-x-9-10-9-10,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-bb7-b3,x-x-9-10-9-10,"[null, null, 9, 10, 9, 10]",4-3-2-1,root_position,,80,10,1,None None B F G# D,None None 1 b5 6/bb7 b3,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-bb7-1-b5_10-11-9-10-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-bb7-1-b5,10-11-9-10-x-x,"[10, 11, 9, 10, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,11,2,D G# B F None None,b3 6/bb7 1 b5 None None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_bb7-b3-b5-1_x-11-12-10-12-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_bb7-b3-b5-1,x-11-12-10-12-x,"[null, 11, 12, 10, 12, null]",5-4-3-2,seventh_in_bass,,80,12,2,None G# D F B None,None 6/bb7 b3 b5 1 None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-bb7-1-b5_x-x-12-13-12-13,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-bb7-1-b5,x-x-12-13-12-13,"[null, null, 12, 13, 12, 13]",4-3-2-1,first_inversion_or_suspended_bass,,80,13,1,None None D G# B F,None None b3 6/bb7 1 b5,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-bb7_13-14-12-13-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-bb7,13-14-12-13-x-x,"[13, 14, 12, 13, null, null]",6-5-4-3,second_inversion,,80,14,2,F B D G# None None,b5 1 b3 6/bb7 None None,{}
B_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-bb7_x-x-15-16-15-16,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-bb7,x-x-15-16-15-16,"[null, null, 15, 16, 15, 16]",4-3-2-1,second_inversion,,80,16,1,None None F B D G#,None None b5 1 b3 6/bb7,{}
B_diminished7_compact_seventh_position_seventh_6-5-4-3_bb7-b3-b5-1_16-17-15-16-x-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_bb7-b3-b5-1,16-17-15-16-x-x,"[16, 17, 15, 16, null, null]",6-5-4-3,seventh_in_bass,,80,17,2,G# D F B None None,6/bb7 b3 b5 1 None None,{}
B_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-bb7-1-b5_x-17-18-16-18-x,B,diminished7,dim7,1 b3 b5 bb7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-bb7-1-b5,x-17-18-16-18-x,"[null, 17, 18, 16, 18, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,18,2,None D G# B F None,None b3 6/bb7 1 b5 None,{}
B_dominant7_curated_common_open_common_B7_x-2-1-2-0-2,B,dominant7,7,1 3 5 b7,beginner_core,curated_common_open,common_B7,x-2-1-2-0-2,"[null, 2, 1, 2, 0, 2]",,root_position,,0,2,1,None B D# A B F#,None 1 3 b7 1 5,{}
B_dominant7_caged_seventh_A_shape_7_x-2-4-2-4-2,B,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,A_shape_7,x-2-4-2-4-2,"[null, 2, 4, 2, 4, 2]",,root_position,,35,4,2,None B F# A D# F#,None 1 5 b7 3 5,{}
B_dominant7_caged_seventh_G_shape_7_7-6-4-4-4-5,B,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,G_shape_7,7-6-4-4-4-5,"[7, 6, 4, 4, 4, 5]",,root_position,,35,7,3,B D# F# B D# A,1 3 5 1 3 b7,{}
B_dominant7_caged_seventh_E_shape_7_7-9-7-8-7-7,B,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,E_shape_7,7-9-7-8-7-7,"[7, 9, 7, 8, 7, 7]",,root_position,,35,9,2,B F# A D# F# B,1 5 b7 3 5 1,{}
B_dominant7_caged_seventh_D_shape_7_x-x-9-11-10-11,B,dominant7,7,1 3 5 b7,intermediate_core,caged_seventh,D_shape_7,x-x-9-11-10-11,"[null, null, 9, 11, 10, 11]",,root_position,,35,11,2,None None B F# A D#,None None 1 5 b7 3,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_5-1-3-b7_2-2-1-2-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-b7,2-2-1-2-x-x,"[2, 2, 1, 2, null, null]",6-5-4-3,second_inversion,,80,2,1,F# B D# A None None,5 1 3 b7 None None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_3-b7-1-5_x-x-1-2-0-2,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-b7-1-5,x-x-1-2-0-2,"[null, null, 1, 2, 0, 2]",4-3-2-1,first_inversion_or_suspended_bass,,80,2,1,None None D# A B F#,None None 3 b7 1 5,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_5-b7-3-1_2-0-1-4-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-3-1,2-0-1-4-x-x,"[2, 0, 1, 4, null, null]",6-5-4-3,second_inversion,,80,4,3,F# A D# B None None,5 b7 3 1 None None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-3_x-0-4-4-4-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-3,x-0-4-4-4-x,"[null, 0, 4, 4, 4, null]",5-4-3-2,seventh_in_bass,,80,4,0,None A F# B D# None,None b7 5 1 3 None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-3_x-2-4-2-4-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-3,x-2-4-2-4-x,"[null, 2, 4, 2, 4, null]",5-4-3-2,root_position,,80,4,2,None B F# A D# None,None 1 5 b7 3 None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_5-1-3-b7_x-x-4-4-4-5,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-3-b7,x-x-4-4-4-5,"[null, null, 4, 4, 4, 5]",4-3-2-1,second_inversion,,80,5,1,None None F# B D# A,None None 5 1 3 b7,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-3-5-1_5-6-4-4-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-3-5-1,5-6-4-4-x-x,"[5, 6, 4, 4, null, null]",6-5-4-3,seventh_in_bass,,80,6,2,A D# F# B None None,b7 3 5 1 None None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_3-b7-1-5_x-6-7-4-7-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_3-b7-1-5,x-6-7-4-7-x,"[null, 6, 7, 4, 7, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,7,3,None D# A B F# None,None 3 b7 1 5 None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_b7-3-5-1_x-x-7-8-7-7,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-3-5-1,x-x-7-8-7-7,"[null, null, 7, 8, 7, 7]",4-3-2-1,seventh_in_bass,,80,8,1,None None A D# F# B,None None b7 3 5 1,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-3_5-9-9-8-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-3,5-9-9-8-x-x,"[5, 9, 9, 8, null, null]",6-5-4-3,seventh_in_bass,,80,9,4,A F# B D# None None,b7 5 1 3 None None,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-3_7-9-7-8-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-3,7-9-7-8-x-x,"[7, 9, 7, 8, null, null]",6-5-4-3,root_position,,80,9,2,B F# A D# None None,1 5 b7 3 None None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_1-3-5-b7_x-x-9-8-7-5,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-3-5-b7,x-x-9-8-7-5,"[null, null, 9, 8, 7, 5]",4-3-2-1,root_position,,80,9,4,None None B D# F# A,None None 1 3 5 b7,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_5-1-3-b7_x-9-9-8-10-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-b7,x-9-9-8-10-x,"[null, 9, 9, 8, 10, null]",5-4-3-2,second_inversion,,80,10,2,None F# B D# A None,None 5 1 3 b7 None,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_3-b7-1-5_11-12-9-11-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_3-b7-1-5,11-12-9-11-x-x,"[11, 12, 9, 11, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,12,3,D# A B F# None None,3 b7 1 5 None None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-3-5-1_x-12-13-11-12-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-3-5-1,x-12-13-11-12-x,"[null, 12, 13, 11, 12, null]",5-4-3-2,seventh_in_bass,,80,13,2,None A D# F# B None,None b7 3 5 1 None,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_5-1-3-b7_14-14-13-14-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-b7,14-14-13-14-x-x,"[14, 14, 13, 14, null, null]",6-5-4-3,second_inversion,,80,14,1,F# B D# A None None,5 1 3 b7 None None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_1-3-5-b7_x-14-13-11-10-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-3-5-b7,x-14-13-11-10-x,"[null, 14, 13, 11, 10, null]",5-4-3-2,root_position,,80,14,4,None B D# F# A None,None 1 3 5 b7 None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_3-b7-1-5_x-x-13-14-12-14,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-b7-1-5,x-x-13-14-12-14,"[null, null, 13, 14, 12, 14]",4-3-2-1,first_inversion_or_suspended_bass,,80,14,2,None None D# A B F#,None None 3 b7 1 5,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_5-b7-3-1_14-12-13-16-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-3-1,14-12-13-16-x-x,"[14, 12, 13, 16, null, null]",6-5-4-3,second_inversion,,80,16,4,F# A D# B None None,5 b7 3 1 None None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-3_x-12-16-16-16-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-3,x-12-16-16-16-x,"[null, 12, 16, 16, 16, null]",5-4-3-2,seventh_in_bass,,80,16,4,None A F# B D# None,None b7 5 1 3 None,{}
B_dominant7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-3_x-14-16-14-16-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-3,x-14-16-14-16-x,"[null, 14, 16, 14, 16, null]",5-4-3-2,root_position,,80,16,2,None B F# A D# None,None 1 5 b7 3 None,{}
B_dominant7_compact_seventh_position_seventh_4-3-2-1_5-1-3-b7_x-x-16-16-16-17,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-3-b7,x-x-16-16-16-17,"[null, null, 16, 16, 16, 17]",4-3-2-1,second_inversion,,80,17,1,None None F# B D# A,None None 5 1 3 b7,{}
B_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-3-5-1_17-18-16-16-x-x,B,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-3-5-1,17-18-16-16-x-x,"[17, 18, 16, 16, null, null]",6-5-4-3,seventh_in_bass,,80,18,2,A D# F# B None None,b7 3 5 1 None None,{}
B_half_diminished7_movable_diminished_A_root_m7b5_x-14-15-14-15-x,B,half_diminished7,m7b5,1 b3 b5 b7,intermediate_core,movable_diminished,A_root_m7b5,x-14-15-14-15-x,"[null, 14, 15, 14, 15, null]",,root_position,,45,15,1,None B F A D None,None 1 b5 b7 b3 None,{}
B_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-b7_1-2-0-2-x-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-b7,1-2-0-2-x-x,"[1, 2, 0, 2, null, null]",6-5-4-3,second_inversion,,80,2,1,F B D A None None,b5 1 b3 b7 None None,{}
B_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-0-2-0-1,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-0-2-0-1,"[null, null, 0, 2, 0, 1]",4-3-2-1,first_inversion_or_suspended_bass,,80,2,1,None None D A B F,None None b3 b7 1 b5,{}
B_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b5-b7-b3_x-2-3-2-3-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b5-b7-b3,x-2-3-2-3-x,"[null, 2, 3, 2, 3, null]",5-4-3-2,root_position,,80,3,1,None B F A D None,None 1 b5 b7 b3 None,{}
B_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-b7-b3-1_1-0-0-4-x-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-b7-b3-1,1-0-0-4-x-x,"[1, 0, 0, 4, null, null]",6-5-4-3,second_inversion,,80,4,3,F A D B None None,b5 b7 b3 1 None None,{}
B_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b5-1-b3_x-0-3-4-3-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b5-1-b3,x-0-3-4-3-x,"[null, 0, 3, 4, 3, null]",5-4-3-2,seventh_in_bass,,80,4,1,None A F B D None,None b7 b5 1 b3 None,{}
B_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-b5-1_5-5-3-4-x-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-b5-1,5-5-3-4-x-x,"[5, 5, 3, 4, null, null]",6-5-4-3,seventh_in_bass,,80,5,2,A D F B None None,b7 b3 b5 1 None None,{}
B_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b5-b7-1_x-5-3-2-0-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b5-b7-1,x-5-3-2-0-x,"[null, 5, 3, 2, 0, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,5,3,None D F A B None,None b3 b5 b7 1 None,{}
B_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-b7_x-x-3-4-3-5,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-b7,x-x-3-4-3-5,"[null, null, 3, 4, 3, 5]",4-3-2-1,second_inversion,,80,5,2,None None F B D A,None None b5 1 b3 b7,{}
B_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-b5_x-5-7-4-6-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-b5,x-5-7-4-6-x,"[null, 5, 7, 4, 6, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,7,3,None D A B F None,None b3 b7 1 b5 None,{}
B_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b7-b3-b5-1_x-x-7-7-6-7,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-b5-1,x-x-7-7-6-7,"[null, null, 7, 7, 6, 7]",4-3-2-1,seventh_in_bass,,80,7,1,None None A D F B,None None b7 b3 b5 1,{}
B_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-b7-b3_7-8-7-7-x-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-b7-b3,7-8-7-7-x-x,"[7, 8, 7, 7, null, null]",6-5-4-3,root_position,,80,8,1,B F A D None None,1 b5 b7 b3 None None,{}
B_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b5-1-b3_5-8-9-7-x-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b5-1-b3,5-8-9-7-x-x,"[5, 8, 9, 7, null, null]",6-5-4-3,seventh_in_bass,,80,9,4,A F B D None None,b7 b5 1 b3 None None,{}
B_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b3-b5-b7_x-x-9-7-6-5,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-b5-b7,x-x-9-7-6-5,"[null, null, 9, 7, 6, 5]",4-3-2-1,root_position,,80,9,4,None None B D F A,None None 1 b3 b5 b7,{}
B_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-b7_x-8-9-7-10-x,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-b7,x-8-9-7-10-x,"[null, 8, 9, 7, 10, null]",5-4-3-2,second_inversion,,80,10,3,None F B D A None,None b5 1 b3 b7 None,{}
B_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-9-10-10-10,B,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-9-10-10-10,"[null, null, 9, 10, 10, 10]",4-3-2-1,root_position,,80,10,1,None None B F A D,None None 1 b5 b7 b3,{}
